	A	N	dist
GB_GCA_017534445.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_002448445.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_024695625.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_017961705.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_017614295.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_002392275.1	0.0745038574808259	0.9254961425191741	44.5232
GB_GCA_017421145.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_905236315.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_902783155.1	0.0133746818713403	0.9866253181286597	44.5232
GB_GCA_902772605.1	0.0413515630107832	0.9586484369892168	44.5232
GB_GCA_002396325.1	0.0898668531426268	0.9101331468573732	44.5232
GB_GCA_016288205.1	0.0071385357246873	0.9928614642753127	44.5232
GB_GCA_017614655.1	0.0926290208518477	0.9073709791481523	44.5232
GB_GCA_002373325.1	0.0230823365091549	0.9769176634908451	44.5232
GB_GCA_017960765.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_945877425.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017613485.1	0.0376910607798946	0.9623089392201054	44.5232
GB_GCA_002309305.1	0.0071385357246873	0.9928614642753127	44.5232
GB_GCA_016281495.1	0.0122955066968859	0.987704493303114	44.5232
GB_GCA_024696245.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_945873775.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_002394685.1	0.0477802446071315	0.9522197553928685	44.5232
GB_GCA_016282835.1	0.0122955066968859	0.987704493303114	44.5232
GB_GCA_017935745.1	0.0269748455813282	0.9730251544186718	44.5232
RS_GCF_014202035.1	0.0157593134876407	0.9842406865123593	44.5232
RS_GCF_000195275.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_002449305.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_934725225.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_018064785.1	0.0303235061493479	0.9696764938506521	44.5232
GB_GCA_016294035.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_018384055.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024400955.1	0.0376910607798946	0.9623089392201054	44.5232
GB_GCA_024687165.1	0.0296589058830656	0.9703410941169344	44.5232
GB_GCA_022768865.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024400915.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_016293645.1	0.0221212632668533	0.9778787367331467	44.5232
RS_GCF_016117655.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_902783245.1	0.0071385357246873	0.9928614642753127	44.5232
RS_GCF_017893965.1	0.0037837271638989	0.9962162728361011	44.5232
GB_GCA_022640795.1	0.003149684264308	0.996850315735692	44.5232
RS_GCF_017893945.1	0.0037837271638989	0.9962162728361011	44.5232
GB_GCA_002319875.1	0.0029552056813805	0.9970447943186195	44.5232
GB_GCA_024695475.1	0.0040325092432159	0.9959674907567841	44.5232
GB_GCA_016296655.1	0.0125787394569312	0.9874212605430688	44.5232
GB_GCA_017470085.1	0.0862270438410675	0.9137729561589325	44.5232
GB_GCA_016287815.1	0.0089360866198068	0.9910639133801932	44.5232
RS_GCF_014334325.1	0.0037837271638989	0.9962162728361011	44.5232
RS_GCF_024181585.1	0.0037837271638989	0.9962162728361011	44.5232
GB_GCA_023231445.1	0.0101341610748416	0.9898658389251584	44.5232
RS_GCF_000468115.1	0.0037837271638989	0.9962162728361011	44.5232
GB_GCA_002399405.1	0.0040640930424819	0.9959359069575181	44.5232
GB_GCA_002314445.1	0.015889861312043	0.984110138687957	44.5232
GB_GCA_017446265.1	0.0150012969915808	0.9849987030084192	44.5232
GB_GCA_000413015.1	0.0037837271638989	0.9962162728361011	44.5232
GB_GCA_016293495.1	0.0368713506729504	0.9631286493270496	44.5232
GB_GCA_024402475.1	0.0426485178166511	0.9573514821833489	44.5232
GB_GCA_018385415.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017940005.1	0.0279131557354743	0.9720868442645257	44.5232
GB_GCA_900769985.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_018064525.1	0.0089360866198068	0.9910639133801932	44.5232
GB_GCA_002309195.1	0.0368713506729504	0.9631286493270496	44.5232
GB_GCA_018066075.1	0.0089360866198068	0.9910639133801932	44.5232
GB_GCA_024691105.1	0.0071385357246873	0.9928614642753127	44.5232
GB_GCA_902772975.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017553635.1	0.0040325092432159	0.9959674907567841	44.5232
GB_GCA_910584475.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_014804005.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_022510845.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024689365.1	0.0496728152501804	0.9503271847498196	44.5232
GB_GCA_902799965.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_902792795.1	0.0133746818713403	0.9866253181286597	44.5232
GB_GCA_900316905.1	0.0071385357246873	0.9928614642753127	44.5232
GB_GCA_002391235.1	0.0071385357246873	0.9928614642753127	44.5232
GB_GCA_902799665.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_016290995.1	0.0133746818713403	0.9866253181286597	44.5232
GB_GCA_017551705.1	0.0100558804923119	0.9899441195076881	44.5232
GB_GCA_934667505.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_022010055.1	0.0552249100196039	0.944775089980396	44.5232
GB_GCA_017645785.1	0.0133746818713403	0.9866253181286597	44.5232
GB_GCA_017386165.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_002437725.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_934718065.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_902797305.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_900317625.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017390125.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_017392945.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017381365.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_016297405.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_002478955.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_024693045.1	0.0157593134876407	0.9842406865123593	44.5232
RS_GCF_900167145.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_014803985.1	0.0376910607798946	0.9623089392201054	44.5232
GB_GCA_016293005.1	0.0153715271329629	0.9846284728670371	44.5232
GB_GCA_905372235.1	0.0230823365091549	0.9769176634908451	44.5232
GB_GCA_900769325.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_900767955.1	0.0089360866198068	0.9910639133801932	44.5232
GB_GCA_024693915.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_024402505.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_016296575.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_021442965.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_018385395.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024402565.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_015061465.1	0.0326578635149263	0.9673421364850737	44.5232
GB_GCA_024402535.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_002315375.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_024402655.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_024402695.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_018385315.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_024402665.1	0.0328854122254253	0.9671145877745747	44.5232
GB_GCA_024402615.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024693715.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_024402635.1	0.0269748455813282	0.9730251544186718	44.5232
GB_GCA_017548565.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_017962965.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_016286365.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_024402595.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024699205.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_022768685.1	0.0368713506729504	0.9631286493270496	44.5232
GB_GCA_017521105.1	0.0175405550588703	0.9824594449411297	44.5232
GB_GCA_017622055.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_902802305.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_024682655.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017619795.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_016290335.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_024696155.1	0.0221212632668533	0.9778787367331467	44.5232
GB_GCA_016292805.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_900319625.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_002350445.1	0.0376910607798946	0.9623089392201054	44.5232
RS_GCF_000619925.1	0.0157593134876407	0.9842406865123593	44.5232
RS_GCF_000260795.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_016286535.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_024683675.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_022510865.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017962415.1	0.0313108749498461	0.9686891250501539	44.5232
GB_GCA_017940255.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017470605.1	0.0123409863985174	0.9876590136014826	44.5232
RS_GCF_900111035.1	0.0078647902927522	0.9921352097072478	44.5232
RS_GCF_900113965.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_902789325.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_004554075.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_016293915.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_934699065.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_002395155.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_016297805.1	0.0269748455813282	0.9730251544186718	44.5232
RS_GCF_000421345.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_900769975.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_945868875.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_022773305.1	0.0123409863985174	0.9876590136014826	44.5232
RS_GCF_014334335.1	0.0115855828242334	0.9884144171757666	44.5232
GB_GCA_024680155.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017963165.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_017550685.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_024681195.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017616165.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_017544745.1	0.0325657352427629	0.9674342647572372	0.0
GB_GCA_017617145.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_002296965.1	0.0293041989542486	0.9706958010457514	44.5232
GB_GCA_012513125.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_017651065.1	0.0150393388007907	0.9849606611992093	44.5232
GB_GCA_017617115.1	0.0078647902927522	0.9921352097072478	44.5232
GB_GCA_018066285.1	0.0029051182290387	0.9970948817709613	44.5232
GB_GCA_017551545.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_024680915.1	0.0013066040626487	0.9986933959373513	44.5232
GB_GCA_024685655.1	0.0023178977895074	0.9976821022104926	44.5232
GB_GCA_012799545.1	0.0059219979921396	0.9940780020078605	44.5232
GB_GCA_024413635.1	0.0211761165470816	0.9788238834529184	44.5232
GB_GCA_024402435.1	0.0123409863985174	0.9876590136014826	44.5232
GB_GCA_017618015.1	0.0032716576217246	0.9967283423782753	44.5232
GB_GCA_022704725.1	0.0155981575319432	0.9844018424680568	44.5232
GB_GCA_017416145.1	0.0065573946569687	0.9934426053430313	44.5232
GB_GCA_023398165.1	0.0041701064620295	0.9958298935379705	44.5232
GB_GCA_023666275.1	0.0069872677448307	0.9930127322551693	44.5232
GB_GCA_019113455.1	0.0428370346725028	0.9571629653274972	44.5232
GB_GCA_024697985.1	0.0157593134876407	0.9842406865123593	44.5232
GB_GCA_012520945.1	0.0069872677448307	0.9930127322551693	44.5232
GB_GCA_944389415.1	0.0428370346725028	0.9571629653274972	44.5232
GB_GCA_017936665.1	0.0089360866198068	0.9910639133801932	44.5232
GB_GCA_018883625.1	0.0352685615133425	0.9647314384866575	44.5232
GB_GCA_017936345.1	0.0496425581242002	0.9503574418757998	44.5232
GB_GCA_017622135.1	0.1342120279731974	0.8657879720268026	44.5232
GB_GCA_017646305.1	0.0690212654941635	0.9309787345058365	44.5232
GB_GCA_017622235.1	0.0393013879599607	0.9606986120400393	44.5232
GB_GCA_017549025.1	0.0680288287559011	0.9319711712440989	44.5232
GB_GCA_016294105.1	0.0331568535389504	0.9668431464610496	44.5232
GB_GCA_017629095.1	0.0680288287559011	0.9319711712440989	44.5232
GB_GCA_017623685.1	0.0153715271329629	0.9846284728670371	44.5232
GB_GCA_944389965.1	0.0285927987081135	0.9714072012918865	44.5232
RS_GCF_000212415.1	0.0304997057616819	0.9695002942383181	44.5232
GB_GCA_017694795.1	0.0089360866198068	0.9910639133801932	44.5232
GB_GCA_001830645.1	0.0197807787515048	0.9802192212484953	44.5232
GB_GCA_016938515.1	0.0039907862579107	0.9960092137420893	44.5232
GB_GCA_002839245.1	0.0054739547880448	0.9945260452119552	44.5232
GB_GCA_020048755.1	0.0171003074210988	0.9828996925789012	44.5232
GB_GCA_001829185.1	0.0037679174495432	0.9962320825504568	44.5232
GB_GCA_018815555.1	0.0055572960199279	0.9944427039800721	44.5232
GB_GCA_018816345.1	0.0019159206213733	0.9980840793786268	44.5232
GB_GCA_003247225.1	0.0025786856625801	0.9974213143374199	44.5232
GB_GCA_016928955.1	0.0088338364999604	0.9911661635000396	44.5232
GB_GCA_022709445.1	0.0034186748604041	0.9965813251395959	44.5232
GB_GCA_004525355.1	0.0073498773678626	0.9926501226321374	44.5232
GB_GCA_002839315.1	0.0027760453819162	0.9972239546180838	44.5232
GB_GCA_016926955.1	0.001543767978156	0.998456232021844	44.5232
GB_GCA_002412825.1	0.0028456294015335	0.9971543705984665	44.5232
GB_GCA_018262985.1	0.0018716866113057	0.9981283133886943	44.5232
GB_GCA_022703215.1	0.0016455148156237	0.9983544851843763	44.5232
GB_GCA_012517645.1	0.0007758619103999	0.9992241380896001	44.5232
GB_GCA_002307245.1	0.0031139992407519	0.996886000759248	44.5232
GB_GCA_021779995.1	0.027256748394585	0.972743251605415	44.5232
GB_GCA_022703505.1	0.0007758619103999	0.9992241380896001	44.5232
GB_GCA_022711355.1	0.0021241672554072	0.9978758327445928	44.5232
GB_GCA_016794765.1	0.0020246392771691	0.9979753607228309	44.5232
GB_GCA_021782015.1	0.0324915655109274	0.9675084344890726	44.5232
GB_GCA_020721875.1	0.0052421030709703	0.9947578969290297	44.5232
GB_GCA_021813065.1	0.0089137353012987	0.9910862646987013	44.5232
GB_GCA_009768935.1	0.0019664823158771	0.9980335176841229	44.5232
GB_GCA_012516755.1	0.0019664823158771	0.9980335176841229	44.5232
GB_GCA_903821875.1	0.0456886051804061	0.9543113948195939	44.5232
GB_GCA_003452735.1	0.0051694322004752	0.9948305677995248	44.5232
GB_GCA_002070755.1	0.0020960309721838	0.9979039690278162	44.5232
GB_GCA_002441395.1	0.0055795272193799	0.9944204727806201	44.5232
GB_GCA_002435985.1	0.0096128196903244	0.9903871803096757	44.5232
GB_GCA_017849315.1	0.0044408427230077	0.9955591572769923	44.5232
GB_GCA_002425765.1	0.0053334099043465	0.9946665900956535	44.5232
GB_GCA_021372425.1	0.0065444547579881	0.9934555452420119	44.5232
GB_GCA_015657395.1	0.0055639786687188	0.9944360213312812	44.5232
GB_GCA_021286925.1	0.0071928023999722	0.9928071976000278	44.5232
GB_GCA_008080685.1	0.0041669742704943	0.9958330257295057	44.5232
GB_GCA_002428725.1	0.0017296459882902	0.9982703540117098	44.5232
GB_GCA_017998025.1	0.0024798027254582	0.9975201972745418	44.5232
GB_GCA_023421875.1	0.023682379503595	0.976317620496405	44.5232
GB_GCA_001603165.1	0.0041669742704943	0.9958330257295057	44.5232
GB_GCA_002839205.1	0.0239950525114925	0.9760049474885075	44.5232
GB_GCA_002383375.1	0.0137968766153738	0.9862031233846262	44.5232
GB_GCA_021286735.1	0.0019664823158771	0.9980335176841229	44.5232
RS_GCF_000184345.1	0.0036130929696294	0.9963869070303706	44.5232
RS_GCF_000147075.1	0.0036130929696294	0.9963869070303706	44.5232
GB_GCA_007126865.1	0.2580260266464733	0.7419739733535267	44.5232
GB_GCA_003552745.1	0.1219562612409899	0.8780437387590101	44.5232
GB_GCA_003554375.1	0.0148031859053174	0.9851968140946826	44.5232
GB_GCA_007121695.1	0.0558817461063539	0.9441182538936461	44.5232
GB_GCA_007135605.1	0.2744750495046153	0.7255249504953847	44.5232
GB_GCA_007694005.1	0.1733774878894581	0.8266225121105419	44.5232
GB_GCA_007128315.1	0.1128929135259509	0.8871070864740491	44.5232
GB_GCA_007127105.1	0.0161730598650837	0.9838269401349163	44.5232
GB_GCA_003564775.1	0.0296836250165956	0.9703163749834044	44.5232
GB_GCA_020201015.1	0.0460122870343364	0.9539877129656636	44.5232
GB_GCA_003552665.1	0.2316222206059139	0.7683777793940861	44.5232
GB_GCA_007695055.1	0.0357021056371578	0.9642978943628422	44.5232
GB_GCA_003552985.1	0.0564643582940952	0.9435356417059048	44.5232
GB_GCA_003556605.1	0.0428207590664249	0.9571792409335751	44.5232
GB_GCA_003552185.1	0.0212396890005409	0.9787603109994591	44.5232
GB_GCA_007126415.1	0.0346932246211361	0.9653067753788639	44.5232
GB_GCA_009908735.1	0.2082392020287377	0.7917607979712623	44.5232
GB_GCA_003558175.1	0.0322292372607579	0.9677707627392421	44.5232
GB_GCA_007130025.1	0.0507309661798262	0.9492690338201738	44.5232
GB_GCA_009908925.1	0.0313024117553931	0.9686975882446069	44.5232
GB_GCA_007693945.1	0.0416560681456782	0.9583439318543218	44.5232
GB_GCA_007123465.1	0.1158239486918173	0.8841760513081827	44.5232
GB_GCA_007693485.1	0.0230204492379169	0.9769795507620831	44.5232
GB_GCA_007693325.1	0.0502882644260264	0.9497117355739736	44.5232
GB_GCA_003566875.1	0.2543621898672429	0.7456378101327571	44.5232
GB_GCA_019038705.1	0.0798813921972765	0.9201186078027235	44.5232
GB_GCA_007695285.1	0.1587633182498129	0.8412366817501871	44.5232
GB_GCA_007129695.1	0.02672290975225	0.97327709024775	44.5232
GB_GCA_007694025.1	0.0176355626666074	0.9823644373333926	44.5232
GB_GCA_007118855.1	0.0273396550667995	0.9726603449332005	44.5232
GB_GCA_007127335.1	0.0227262516970187	0.9772737483029813	44.5232
GB_GCA_007130265.1	0.0135344795116925	0.9864655204883075	44.5232
RS_GCF_000242595.2	0.0340760545915439	0.965923945408456	44.5232
GB_GCA_007117185.1	0.0512247651643151	0.9487752348356849	44.5232
RS_GCF_000373545.1	0.0282713999527809	0.9717286000472191	44.5232
RS_GCF_900156105.1	0.0282713999527809	0.9717286000472191	44.5232
GB_GCA_007130865.1	0.2058320221402077	0.7941679778597923	44.5232
GB_GCA_913030605.1	0.1191944998115201	0.8808055001884799	44.5232
GB_GCA_007695175.1	0.0662968679543051	0.9337031320456949	44.5232
RS_GCF_000507245.1	0.0124849900130758	0.9875150099869242	44.5232
RS_GCF_000758165.1	0.0264421980547018	0.9735578019452982	44.5232
GB_GCA_007129335.1	0.0676741025719471	0.9323258974280529	44.5232
GB_GCA_009991955.1	0.0948603043054333	0.9051396956945668	44.5232
GB_GCA_021736255.1	0.0023680683098298	0.9976319316901702	44.5232
GB_GCA_016930675.1	0.0091184576334351	0.9908815423665649	44.5232
GB_GCA_016934415.1	0.006111340288147	0.993888659711853	44.5232
GB_GCA_003818675.1	0.006753710274329	0.993246289725671	44.5232
GB_GCA_016929065.1	0.0043333498320514	0.9956666501679486	44.5232
GB_GCA_016930085.1	0.0009885164878295	0.9990114835121705	44.5232
GB_GCA_913043885.1	0.5271092579842444	0.47289074201575565	44.5232
GB_GCA_016937215.1	0.0048718369202934	0.9951281630797066	44.5232
GB_GCA_016928415.1	0.0016053394105436	0.9983946605894564	44.5232
GB_GCA_016934975.1	0.0012257873063691	0.9987742126936309	44.5232
GB_GCA_002238925.1	0.9259682927018722	0.0740317072981278	44.5232
GB_GCA_016935735.1	0.0009885164878295	0.9990114835121705	44.5232
GB_GCA_011049745.1	0.0036235255617456	0.9963764744382544	44.5232
GB_GCA_023136785.1	0.0515004641119678	0.9484995358880322	44.5232
GB_GCA_001829505.1	0.0311715135270558	0.9688284864729442	44.5232
GB_GCA_003170115.1	0.0222402364807594	0.9777597635192405	44.5232
GB_GCA_016935715.1	0.0139988562239032	0.9860011437760968	44.5232
GB_GCA_016930895.1	0.0083799615309185	0.9916200384690815	44.5232
GB_GCA_003141795.1	0.0376087523589745	0.9623912476410255	44.5232
GB_GCA_003154555.1	0.014641269405633	0.985358730594367	44.5232
GB_GCA_020353535.1	0.0081430871489328	0.9918569128510673	44.5232
GB_GCA_003641675.1	0.0020421451711188	0.9979578548288812	44.5232
GB_GCA_003233545.1	0.0017678020282692	0.9982321979717308	44.5232
GB_GCA_013151965.1	0.00365993056123	0.99634006943877	44.5232
GB_GCA_004525155.1	0.0180968405199158	0.9819031594800842	44.5232
